text,label
"Sprint, SBC announce Wi-Fi sharing agreement KANSAS CITY, Mo. -- Customers of Sprint Corp. and SBC Communications Inc. will be able to use both companies #39; wireless Internet connections with less hassle under a reciprocal deal announced Friday.",3
"Dollar Mainly Gains, Shrugs Off Oil, Gold The dollar strengthened against most major currencies on Friday as dealers shrugged off soaring gold and oil prices and bought the currency largely on technical and positioning grounds.",2
"NASA claims supercomputing crown SAN JOSE, CALIF. - The US space agency unveiled a new computer Tuesday that it says is the fastest in the world. Project Columbia, named after the space shuttle that was destroyed early last year, is a cluster of 20 computers linked to work as one.",3
"Microsoft SQL Server 2005 Delayed Microsoft is putting off the shipping date for SQL Server 2005, also known as  quot;Yukon, quot; and instead will release an incremental beta app called  quot;Community Technical Preview.",3
Hong Kong police look into prank e-mail service (AFP) AFP - Hong Kong police said they were investigating an Internet service that posts bogus e-mails to unwitting recipients claiming to be from the police and other official organisations.,3
"EBay's Whitman topples Fiorina from top spot on Fortune list The title of most powerful businesswoman is going, going, gone, to eBay Inc.'s Meg Whitman.",2
"Penalty call lifts United to key win over Arsenal In fact, when referee Mike Riley gave a penalty kick to United in the 73rd minute, he was clearly sold on a Wayne Rooney dive after a confrontation with Arsenal defender Sol Campbell.",1
"File-swapping case finds friends in court A broad list of copyright owners, artists, law professors and state attorneys general on Monday asked the US Supreme Court to hear a controversial case on the legality of file-swapping software.",3
"Calpers reveals risky investments #39; cost Calpers, the largest pension fund in the United States, has disclosed for the first time how much it paid the venture capitalists, hedge fund managers and others who handle its riskiest specialized investments, and how well those investments performed in ",2
"Hot Wheels Hit the Road It's cute, tiny and plastic. The kids love it. It also gets 70 miles per gallon, and you can fit three in a single parking spot. Move over, Mini: The Smart microcar could be the next big thing on America's roads. By Douglas McGray from Wired magazine.",3
"Exploring Venus: The Hothouse Planet Before spaceprobes could photograph Venus up close, the second planet from the Sun was often compared to a sister world, much like the Earth. Planetary scientist, David Grinspoon, discusses with Astrobiology Magazine how that view evolved to consider the extremes encountered on the Venusian surface.",3
"Girl trapped in buried car confirmed dead; quake toll 35 NIIGATA (Kyodo) Rescue operations to save three people trapped in a buried car in Nagaoka, Niigata Prefecture, ended without a second miracle Thursday after a 3-year-old girl was confirmed dead.",0
"Soft money, hard politics Much of the nation #39;s media makes it seem as if soft-money spending on campaign ads by the so-called  quot;shadow parties quot; is a Republican thing.",2
"Hopes of premature labour insight \Levels of a naturally occurring cannabis-like compound rise sharply in a woman's body when she is about to go into labour, research has found.",0
"X-43A Jet Breaks Air Speed Record NASA engineers shattered the aircraft speed record on Tuesday by flying their unmanned X-43A jet off the coast of California at nearly 6,600 miles per hour.",3
"Nikkei Opens Higher, Lifted by Survey Tokyo #39;s Nikkei average opened up 0.58 percent on Monday with buyers picking up a broad range of stocks after key economic survey renewed hopes over Japan #39;s economic outlook.",2
"Flight attendants to hold strike vote The nation's largest flight attendants union said yesterday it would hold strike authorization votes at four major airlines, accusing the industry of using the bankruptcy process to cut workers' pay and other benefits.",2
"BT board rejig follows Danon exit BT finance chief Ian Livingston will replace former  retail head Paul Danon at the UK telecoms giant, the company announces.",2
Vodafone seeks second place in Japan with slice of growing 3G market (AFP) AFP - British giant Vodafone said it aimed to become the second biggest operator in Japan through an aggressive push in third-generation (3G) service which is taking off in the country.,3
"China stops included in  #39;05 European Tour SOTOGRANDE, Spain -- The European Tour will feature three, and possibly four, tournaments in China next season. The new schedule, released Thursday at the Volvo Masters, begins Nov. 25-28 with the China Open in Shanghai.",1
Politics: Both sides eye climbing world oil prices nervously The news that the National party is to hold back on key policy announcements until closer to the election has had a mixed reception.,0
"D.C.'s Cogent  Expands in 23 Markets The business-internet firm plans to announce Friday the latest move in a recent buying spree, a deal the company said will give it 2,400 new business customers for its high-speed Internet service.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
Mobiles in aircraft edge closer The European plane maker Airbus says it foresees the use of mobile phones on aircraft by 2006.,3
"New Giants season starts today The Giants reached the midway point of their season a week ago, but in reality they really start a new season today. Today is Day 1 of the Eli Manning Era, the day ",1
Red Hat warns against fake security email Linux distributor Red Hat Inc is warning customers about an email scam that claims to be a Red Hat security update but in fact encourages users to download and run potentially malicious code.,3
"Stocks Move Higher As Oil Prices Dip NEW YORK - Stocks moved modestly higher Friday as a dip in oil prices and a satisfactory report on durable goods orders cheered investors at the end of a losing week.    In midafternoon trading, the Dow Jones industrial average was up 39.75, or 0.4 percent, at 10,078.65...",0
Ward Wins Gold Andre Ward beats Magomed Aripgadjiev of Belarus for gold in the light heavyweight division.,1
"Powell, in China, seeks progress on NKorea and Taiwan BEIJING : US Secretary of State Colin Powell arrived in Beijing for talks which he hopes will lead to a quick resumption of stalled talks on the North Korean nuclear impasse amid new bellicose accusations from Pyongyang.",0
Corporate Tax Bill Faces Opposition House and Senate negotiators hope to wrap up work on a major rewrite of corporate tax law that would end a nasty trade dispute with Europe while showering more than \$130 ,2
Lift for wine producers Shares in prime takeover target Southcorp jumped after Constellation Brands offered \$US970 million for Californian winemaker Robert Mondavi.,2
Ireland blocks 13 countries after net scams THE REPUBLIC of Ireland is to block direct dial telephone calls to 13 countries in an effort to crack down on growing internet scams.,3
Search Engines 201 Want to dive deep -- really deep -- into the technical literature about search engines?  Here's a road map to some of the best web information retrieval resources available online.,3
"Clarke's x-ray specs - police swoops, detectors for schools Another ministerial preemptive strike...",3
Afghan kidnappers set new deadline for UN hostages (AFP) AFP - Militants threatening to kill three UN workers held hostage in Afghanistan set a fresh deadline for their demands to be met and blamed the United States for slowing up negotiations.,0
"Phantoms extend win streak to 14 games with 4-3 overtime win PROVIDENCE, RI (CP) - Jon Sim scored in overtime for the second night in a row as the Philadelphia Phantoms won their 14th straight AHL game, 4-3 over the Providence Bruins in front of 5,812 spectators Sunday.",1
"Web Sites Spoof Bush, Kerry With Parodies (AP) AP - If you're not ready to feverishly debate Iraq or the deficit in this bitterly divisive election year, you can always surf the Web, where politics is frequently nothing but a big joke.",3
"Councilor envisions citywide wireless Web access Councilor John M. Tobin Jr. envisions a Boston Utopia, with greater public spirit and a more robust sense of community. And he says he knows how to achieve it: WiFi.",2
"For iTunes, it pays to be French com September 15, 2004, 7:35 AM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",3
"Ben Bova: Exciting new era dawns in space flight Oct. 4, 2004, on the 47th anniversary of Russia #39;s launch of the first artificial satellite, Sputnik, history was again made in space.",3
Caregivers Carry Virtual Clipboard Students design mobile data-access system for health-care workers.,3
Arizona #39;s Stoops not enjoying first taste of losing Mike Stoops knows all about winning. He was one of the architects of a defense that helped Oklahoma to the 2000 national championship.,1
